"06_3928A_1x.cov","06_3928A_cov.sum","06_3928A_cov.sd","P17777_1x.cov","P17777_cov.sum","P17777_cov.sd"
"PITG_04135",864,49190,12.2267163015945,864,67745,12.2032220647077
"PITG_04136",1644,86187,11.18428048253,1644,71309,15.7302550368003
"PITG_04139",435,24294,17.8247993122729,435,29794,23.3835344132761
"PITG_04141",900,45886,12.0605527399874,900,42719,13.2079261361014
"PITG_04142",2041,90321,18.5141212905143,2093,79551,17.7324073525447
"PITG_04143",1088,75658,12.0180169359637,1088,61142,9.83413072091759
"PITG_04144",1685,98892,12.69074578784,1685,85933,12.6874074333146
"PITG_04145",387,43151,20.5803586977863,387,46390,19.5221104919869
"PITG_04146",4864,325769,23.9503654645026,4864,287353,26.4426786433412
"PITG_04148",435,23392,17.5517616219782,435,20739,8.75041757419991
"PITG_04149",3984,188839,24.9254590610849,3987,201889,27.138506038738
"PITG_04150",878,89721,34.3605869259624,878,51228,10.6457813121212
"PITG_04152",1142,58778,17.0390186677759,1142,74117,16.6699101975359
"PITG_04153",270,15642,12.2539425413494,270,17348,7.67821087288268
"PITG_04156",1998,92665,16.1765761757394,1998,94336,18.2636543532293
"PITG_04158",897,46762,13.336663899103,897,68012,10.0005279114915
"PITG_04161",1017,53562,9.90098619123646,1017,66143,12.2678674186524
"PITG_04164",360,24066,15.9135810326066,360,19110,6.66498353869165
"PITG_04165",360,23567,12.7392458940325,360,19254,13.5148633745749
"PITG_04167",492,29025,10.8452343149827,492,34773,9.21342505973105
"PITG_04169",363,19523,9.70444552150865,363,21920,10.8087346392523
"PITG_04172",608,40109,10.8643277842802,608,53660,15.115370363509
"PITG_04173",565,34405,9.40439277155866,565,41256,14.8270637304391
"PITG_04174",696,43212,11.6079126812139,696,41332,9.23792656340896
"PITG_04175",1903,100044,14.3924993429036,1903,143994,14.278637314318
"PITG_04178",270,17267,6.02299622669181,270,15993,7.3737956612271
"PITG_04179",2172,133284,15.4104776374163,2172,155304,18.0587477692342
"PITG_04180",1175,57891,9.98384624455596,1175,74313,16.820512781212
"PITG_04181",1755,80873,17.0999034476218,1755,103948,14.0185668392082
"PITG_04182",353,10822,7.49023010573055,357,19572,13.2036641953065
"PITG_04183",792,26213,12.8527774107115,793,53523,14.7440376780101
"PITG_04184",1851,38065,10.5808862632976,1851,62879,15.240227098901
"PITG_04185",5753,137909,15.2388071105856,5828,238350,20.4071755148699
"PITG_04189",845,5975,5.83947185554096,969,51420,11.8923765438325
"PITG_04191",243,14251,12.7346672976506,243,20672,13.8214426026423
"PITG_04192",1366,71202,16.4865402703963,1368,88235,13.1668711333349
"PITG_04194",324,20774,5.63479438582417,324,20289,6.80108932168019
"PITG_04196",423,21620,13.4430321437346,423,28676,6.54653279518069
"PITG_04200",744,42991,11.0700789811564,744,46980,9.814039616509
"PITG_04201",478,23695,15.5365992187136,478,31040,15.3823469538569
"PITG_04202",356,16279,9.16124264661703,356,21555,7.43842104293404
"PITG_04203",471,22283,17.8160066148864,471,32162,16.9213372074676
"PITG_04204",850,19870,19.6405671310874,824,30081,23.7390149098361
"PITG_04206",508,11651,16.1395057845244,511,12091,17.6501754567403
"PITG_04207",1287,48840,15.4640087184408,1293,107814,39.2826888471874
"PITG_04208",734,17561,8.07784101089652,728,20362,10.6747959055117
"PITG_04209",315,10388,7.69333495236712,315,12611,3.30152245956407
"PITG_04211",464,25386,8.25475865430981,464,29053,13.1132256552582
"PITG_04213",356,16427,6.78185105402226,356,12092,4.63896403734378
"PITG_04214",467,18958,9.35294009866498,467,16954,13.6975940268373
"PITG_04215",2212,102656,13.4103140697316,2212,71681,12.2089684749485
"PITG_04217",911,60349,21.6005294179437,911,60419,31.2941163587741
"PITG_04222",628,14104,5.35530614759009,628,19958,9.61637982920364
"PITG_04224",607,21817,11.6948962012736,607,28835,16.2593329230144
"PITG_04225",1221,34546,11.5714116903429,1221,45488,13.8885430263547
"PITG_04226",1211,35268,9.93129047968313,1214,36015,11.4299864798433
"PITG_04227",917,50804,12.7610947841254,917,67254,10.1581470506754
"PITG_04228",780,44012,10.1072990046834,780,52489,10.3008510652491
"PITG_04229",711,36007,17.6437859705882,711,41793,8.3515851706026
"PITG_04230",970,54667,12.4354625820193,970,77090,17.9761295589923
"PITG_04231",1248,75599,13.0234126483196,1248,89330,12.6152205166054
"PITG_04232",1917,116108,18.1024182894377,1917,128519,15.1837503352535
"PITG_04233",858,49264,12.3052684691861,858,69507,15.9327973751893
"PITG_04236",748,43309,15.3849088920006,748,41740,15.1512992704162
"PITG_04242",2126,109076,13.2608094862594,2126,138335,16.2461812423172
"PITG_04243",932,50175,10.3370628811485,932,62517,13.3249595066055
"PITG_04244",1263,70458,17.3073338129358,1263,85291,15.2663249870312
"PITG_04246",1157,18095,8.72691879592909,1174,63162,16.911215915678
"PITG_04248",760,42941,12.3303239581125,760,54080,10.8203105651695
"PITG_04249",703,32169,19.1047633821181,703,53114,17.9655316405819
"PITG_04250",1821,106659,15.3132115956354,1821,128924,13.9558376397779
"PITG_04251",152,300,0.804441484310519,732,33707,23.6457938261166
"PITG_04253",707,12045,10.8672060771705,735,38558,17.1520159712537
"PITG_04254",965,9276,7.63709869398602,2199,251275,74.4135293865813
"PITG_04255",1495,28903,15.1145932299518,1623,185130,46.7941870231181
"PITG_04261",2690,151665,18.0538679214885,2690,169944,16.4031634120732
"PITG_04262",1473,80328,13.2037900767157,1473,96373,11.7264524100694
"PITG_04263",1924,101242,13.3236644274135,1924,107140,10.8934323220825
"PITG_04264",1765,133165,17.9167639969875,1765,153201,13.8427146173767
"PITG_04265",3516,131058,11.8196090086753,3511,201071,19.6874690948822
"PITG_04266",468,23180,16.4716732511574,468,29363,16.7596509837254
"PITG_04267",840,48334,12.9048329135348,840,51177,13.3721053031443
"PITG_04269",3825,243710,22.718853026741,3777,150256,28.1051684793969
"PITG_04270",2505,146515,12.6365062093456,2505,191364,13.1154475455686
"PITG_04271",837,70911,22.7498509550079,837,103645,43.6064194702618
"PITG_04272",553,28371,11.3518307616026,553,41728,13.2805057195537
"PITG_04273",639,38020,13.1201196096579,639,55029,27.6465657445129
"PITG_04274",4030,237331,13.6579785060113,4022,204682,23.0871935583198
"PITG_04275",2796,128684,18.793657307566,1412,13365,6.92184135890151
"PITG_04276",1956,97381,14.1249673722553,1941,69652,18.7493029628264
"PITG_04279",288,4734,2.32009476557626,288,9073,5.61232979620638
"PITG_04280",600,12658,4.33805102552467,600,17110,9.7597033033714
"PITG_04281",432,29413,10.3102488845579,432,31049,17.1277442589356
"PITG_04282",492,23160,8.61195184435963,492,34978,10.0578468608625
"PITG_04283",3545,201390,16.2178008294431,3545,248520,17.5451480034158
"PITG_04284",745,43360,13.6477280917677,745,51841,12.3039921390984
"PITG_04286",520,42711,13.6963566150439,520,43236,30.3505178717309
"PITG_04288",835,50176,15.3592114010384,835,67050,11.3074087944941
"PITG_04289",3687,227100,15.1710809852126,3688,284787,15.2146246654613
"PITG_04290",462,17603,8.68341958774979,414,2057,4.08968131205477
"PITG_04291",454,19633,11.160069670069,454,13803,6.740414776021
"PITG_04292",300,14343,9.57703670803362,300,15208,8.39568822819024
"PITG_04293",1245,70626,20.9815164019966,1245,88574,14.3855183594572
"PITG_04294",1143,57203,17.178177783809,1143,75930,10.7348321076144
"PITG_04295",1872,112762,18.1944723354195,1872,132702,16.1106947543063
"PITG_04296",1896,135687,20.5023715800424,1896,139403,14.6458785960395
"PITG_04297",2195,91969,16.1316759935949,2195,91452,17.0341213498619
"PITG_04300",678,34530,11.7109829758155,678,39671,8.45139073316038
"PITG_04301",1219,77582,20.1411079144723,1244,89084,22.0458935245782
"PITG_04303",888,38699,9.25185152853055,888,58425,12.6288304563272
"PITG_04304",327,25487,15.9231182036239,327,30215,8.65432263312788
"PITG_04305",988,48103,11.7917749617894,988,58678,12.879190599115
"PITG_04307",915,26014,7.90371095079097,915,32751,8.9739448192514
"PITG_04309",697,10107,8.16923090405336,778,15351,8.99161722988741
"PITG_04310",434,8563,8.64216241401275,434,10021,9.10922880399191
"PITG_04314",465,23620,8.77344044961561,465,29739,7.90024710614507
"PITG_04315",1164,53214,9.82663319492098,1164,74278,16.410919854598
"PITG_04316",366,19470,15.886742647896,366,14724,7.00503171630992
"PITG_04317",1527,107012,13.0523759100005,1527,119752,12.6117211438006
"PITG_04318",1698,76113,14.9392612585607,1698,81292,15.5256271353305
"PITG_04319",538,31399,21.4476245493688,538,39406,22.9168041661519
"PITG_04320",1530,106206,18.3890024490784,1530,119070,13.1592438406345
"PITG_04321",1065,61977,13.4181158473196,1065,82325,26.9138812076422
"PITG_04324",1751,94285,15.9750461563694,1751,100826,11.5116336117651
"PITG_04325",1053,69282,12.4707906751876,1053,77258,11.2043452727543
"PITG_04326",408,20365,11.0518098119919,408,25932,11.0827342348861
"PITG_04328",1048,90698,17.1049901652703,1048,69489,16.5526764265383
"PITG_04329",312,16142,11.7208211576991,312,18300,8.36979245107096
"PITG_04331",459,24041,15.146576076046,459,25060,10.529065171417
"PITG_04333",974,42515,11.0616145537716,974,59766,8.6621400708732
"PITG_04334",1221,61468,12.3715333246941,1221,79212,11.0485451905546
"PITG_04335",3043,150672,17.1386054728856,3043,201632,16.3688060660261
"PITG_04336",999,48581,15.0775205592761,999,66320,15.4390927850994
"PITG_04337",480,16649,10.8026032891082,480,22578,7.14907252696632
"PITG_04339",723,47692,17.8040684839229,723,45370,8.40695227929147
"PITG_04340",1266,45382,14.7492418702991,1266,57806,12.4893614632829
"PITG_04341",1410,81499,13.4800275278285,1410,104251,14.5045300740219
"PITG_04342",1914,83885,13.473634165116,1914,119117,17.5417308476436
"PITG_04343",1089,59728,16.8335654237928,1089,76885,23.683285509938
"PITG_04344",3367,176895,29.5151780062642,3369,197068,33.2327411659908
"PITG_04345",735,64390,44.1513618095061,735,74626,29.0690008451529
"PITG_04347",913,36793,12.5977951068956,913,41617,17.227717563602
"PITG_04348",3299,133686,22.3574588461256,3299,184088,27.1409274729931
"PITG_04350",945,50617,15.8339002772915,945,29992,18.9260636694266
"PITG_04351",318,41381,17.5018443225051,318,27592,17.2866699683234
"PITG_04352",3282,207123,29.4528182984695,3282,169760,22.7792435116207
"PITG_04353",939,61029,20.7703444505425,939,40313,17.7517120683272
"PITG_04354",441,20073,13.6009794474332,441,11904,7.99758196295445
"PITG_04355",441,20097,10.9960736794383,441,10410,4.67909930599885
"PITG_04356",539,38320,32.4725842156894,539,36158,32.8256417543495
"PITG_04358",861,51612,11.3324664304579,861,70282,17.5563898300945
"PITG_04359",1065,56339,11.4353959203241,1065,72079,19.1354446137581
"PITG_04360",1198,73437,19.6689693199035,1198,78752,18.0714410671686
"PITG_04365",613,34554,9.60125592867882,613,22246,11.6063083769146
"PITG_04367",521,3329,3.90134149045968,552,24817,14.1681656443362
"PITG_04371",486,25800,9.80010207924643,486,36031,10.0353769467249
"PITG_04372",610,36218,13.664090048745,610,38089,12.6231454870248
"PITG_04373",426,21739,15.7647860220463,426,25907,10.838531457423
"PITG_04374",1146,79595,25.3082678119374,1146,98673,26.5472645154307
"PITG_04375",805,52348,12.2398471916545,805,70189,16.1705208693817
"PITG_04376",2040,90727,11.8888637982173,2040,124848,13.5736669159758
"PITG_04377",2048,101143,12.4822001590489,2048,146659,13.6012521219389
"PITG_04378",723,29319,18.4590887379355,723,38500,15.5245176217232
"PITG_04379",594,28773,6.02164703562205,594,38433,8.31081069010366
"PITG_04380",740,46355,12.6821292522152,740,58363,9.12225528336339
"PITG_04381",631,32815,13.4648858874992,631,40571,14.1045743799258
"PITG_04382",478,18194,10.134950751713,478,27266,10.3372038987469
"PITG_04383",356,16653,13.2403001009693,356,20689,6.01975108041072
"PITG_04384",969,54456,11.4084922996806,969,70384,10.944220680129
"PITG_04385",423,12198,7.97741846745301,423,15234,10.7284353189297
"PITG_04386",843,18251,11.7581410366524,843,32825,15.1395249805487
"PITG_04387",424,17883,14.4996725723662,424,23423,11.8035514523345
"PITG_04388",918,54325,11.8651114591964,918,62250,11.7122450629341
"PITG_04390",455,16804,8.77382067982812,455,23370,10.4936696708614
"PITG_04391",1107,59289,9.7240865295184,1107,73182,14.1003569097326
"PITG_04392",2196,115204,15.90606869842,2196,140568,14.8245584845526
"PITG_04393",1809,110108,13.9702768648651,1809,121667,19.3711848396226
"PITG_04394",732,44912,10.3882003376966,732,53343,11.8454008706716
"PITG_04395",1735,64497,20.6928215034389,1754,90337,25.1280794986015
"PITG_04396",551,20470,12.2000986776131,552,25149,9.80610824620661
"PITG_04397",871,139219,42.465133426264,871,92752,17.8806916469722
"PITG_04398",1608,92582,15.5604436779793,1608,108025,14.9145472826674
"PITG_04399",1010,59420,14.9608470230065,1010,75769,14.3624552734179
"PITG_04400",564,37978,11.8759120736247,564,42709,12.0512819628855
"PITG_04401",615,38278,20.0672478446439,615,44319,15.0071930000743
"PITG_04402",1053,47569,12.2219589845235,1053,60338,14.5963941863154
"PITG_04403",787,35348,12.6806999689254,795,27500,12.2642388523907
"PITG_04404",821,46547,11.3465302166599,821,23091,5.97740439975321
"PITG_04405",1606,81696,12.5081043004942,1603,53868,8.03445480945817
"PITG_04407",501,41186,20.2612147304965,501,23218,6.13497352884271
"PITG_04410",1081,76513,15.4293971573394,1081,81872,15.3923798969704
"PITG_04414",518,19443,6.75988773861189,518,27984,7.24451663615537
"PITG_04415",448,24810,11.243242173277,448,29841,15.2459801886514
"PITG_04418",2290,144580,24.3447644406875,2290,175014,34.9084287403279
"PITG_04419",1137,68656,9.80176800067993,1137,74828,9.32340129385734
"PITG_04420",1178,34337,15.9347384670781,1178,53422,19.8370572466524
"PITG_04421",1613,88150,16.2035189859357,1613,104345,12.8793554703704
"PITG_04424",918,55183,16.3931204602522,918,64341,13.0240886184609
"PITG_04425",785,32865,8.42092233226484,785,40342,10.6568063894856
"PITG_04426",2967,179564,16.3146583472662,2967,224991,13.557131706353
"PITG_04427",1462,66086,20.8725159987324,1462,76002,20.6531220482507
"PITG_04428",1092,61308,16.481962873706,1092,82777,13.5900658376614
"PITG_04429",646,31006,9.32147589605299,646,33915,11.5526096920858
"PITG_04430",211,10330,6.2414192959096,211,13227,8.02417640047191
"PITG_04432",823,42520,9.49448816087811,823,49323,12.0902452207815
"PITG_04434",1909,87638,18.5230573875069,1909,118368,23.540209896671
"PITG_04435",2520,141792,11.17678504837,2520,162528,9.54498641818623
"PITG_04436",782,37150,20.6940850855913,782,44771,14.9264252831041
"PITG_04437",981,47040,16.5117043019566,981,47876,10.8362124172944
"PITG_04439",2793,100318,13.9414008485365,2733,84319,14.5134882839963
"PITG_04440",543,24405,9.1025667015494,543,35275,8.99233615391868
"PITG_04441",1392,59178,12.1266906591103,1392,68828,17.9956431058794
"PITG_04442",417,21438,15.2944558282193,417,15650,9.54894719576459
"PITG_04443",1725,114311,12.9229781371355,1725,67093,5.08665042794161
"PITG_04444",1111,72244,25.4647653237737,1111,83184,21.6271664604633
"PITG_04445",1692,81276,16.5460465733964,1692,106197,20.8175724907665
"PITG_04446",589,18609,10.4168247911956,589,27185,13.1149380334477
"PITG_04447",2249,114079,12.1445014063475,2249,142706,15.4609958829747
"PITG_04448",2264,118747,11.0929539762735,2264,151232,11.0782808033413
"PITG_04449",1398,57006,13.0924899131167,1392,70835,17.5130518917543
"PITG_04450",1794,93476,13.1826649083029,1794,129608,16.6788183299967
"PITG_04452",1944,110579,13.0897378641835,1944,148109,10.3382940338986
"PITG_04453",1413,85965,15.6498787248123,1413,104595,15.1669703497035
"PITG_04454",1319,77037,9.37201134896419,1319,92281,9.96416872257795
"PITG_04456",1641,94250,16.9789182014861,1641,108528,17.1118623648461
"PITG_04457",4697,258187,19.5145368902807,4697,375742,18.2154081106146
"PITG_04458",1568,86932,12.215377391838,1568,113777,17.6176870459465
"PITG_04462",644,27360,20.693378957804,642,16217,7.84132528678788
"PITG_04464",949,58593,8.09058349937983,949,68249,9.09724906278435
"PITG_04465",4195,276612,15.6312579841051,4195,354089,17.5187941243736
"PITG_04466",1575,93293,12.9712323796144,1575,114181,14.0500946917772
"PITG_04467",870,49081,10.615207502395,870,68776,12.5917378347315
"PITG_04468",882,53673,11.3779429293818,882,61786,17.378983253295
"PITG_04470",2784,205127,28.4910808665405,2784,197833,21.8652057568274
"PITG_04471",2782,182480,23.9931174019733,2781,175423,19.6296356595424
"PITG_04472",1530,81275,15.4372213482704,1530,94874,16.5998548516475
"PITG_04473",1624,82930,32.0521283021958,1624,119953,26.2622019722343
"PITG_04474",1138,72291,11.6848009988085,1138,82635,10.6225581553274
"PITG_04475",1193,47475,14.8786107699931,1193,76031,15.8633168885767
"PITG_04476",1021,62893,9.6752747160372,1021,72312,12.2388652084151
"PITG_04477",1807,109959,11.2537000769484,1807,118491,12.5063446646932
"PITG_04478",1275,67185,11.8028914413153,1275,85251,9.33781890725976
"PITG_04479",1170,62992,9.66521686165831,1170,77101,13.6336302536499
"PITG_04480",883,48814,12.9631775595285,883,50946,10.8080898522682
"PITG_04481",943,46719,13.1758484985421,943,57783,8.50042548528144
"PITG_04482",938,51309,15.736925417297,938,67603,13.4339053320847
"PITG_04483",2071,109551,16.6847330263567,2085,141081,13.9627555525462
"PITG_04484",699,39599,12.6381663108769,699,44590,9.92099919053594
"PITG_04485",6206,374096,11.7545018717878,6206,473938,14.5102197379654
"PITG_04486",537,30230,13.3915985095999,537,36796,15.5044531232156
"PITG_04487",596,29983,13.9069422481575,596,38513,11.0619752932627
"PITG_04488",258,12457,9.83963733499378,258,18316,8.93338609623761
"PITG_04489",2828,172741,12.7630829696848,2828,202331,12.4512081435484
"PITG_04490",872,50453,11.4695048289399,872,60995,11.7037031709233
"PITG_04491",1903,101456,13.0157558103268,1905,122447,13.6385130834509
"PITG_04494",1686,77417,15.5207822834322,1686,100928,21.1633476891551
"PITG_04497",3049,154826,12.4256113299811,3049,200396,15.9850414055518
"PITG_04498",1106,66634,18.8459849499073,1106,74186,21.8157985896096
"PITG_04499",1602,79872,10.3828508539906,1602,105964,11.2402751915578
"PITG_04500",1225,63665,12.5103225351963,1225,72543,11.6836489902837
"PITG_04501",338,10984,6.27852470939385,338,18986,8.40764936033871
