"X00Ip5_allele1","X00M_410_allele1","CBS.678.85_allele1","Ipom_1.2_allele1","Ipom_2.4_allele1","P3001_allele1","PIC97136_allele1","PIC97146_allele1","PIC97335_allele1","PIC97442_allele1","PIC97750_allele1","PIC97785_allele1","PIC99114_allele1","PIC99167_allele1","Pipo5_allele1","Pmir5_allele1"
"PITG_02383",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02384",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02387",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02390",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02391",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02392",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02393",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02394",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02397",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02398",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02399",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02400",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02401",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02406",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02407",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02408",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02409",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02410",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02411",5,3,3,4,5,2,3,3,3,3,2,2,2,5,3,2
"PITG_02413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITG_02414",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02415",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02416",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02417",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02418",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02419",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02420",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02421",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02422",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02423",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02424",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02425",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02426",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02427",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02428",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02429",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02430",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02431",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02432",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02433",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02434",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02435",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02436",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02438",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02439",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02440",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02441",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02442",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02444",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02445",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02446",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02447",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02448",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02449",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02450",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02451",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02452",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02453",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02454",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02455",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02456",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02457",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02458",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02459",5,3,3,3,3,2,2,2,3,2,2,3,2,5,2,3
"PITG_02460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITG_02461",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02462",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02463",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02464",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02465",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02466",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02467",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02468",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02469",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02470",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02471",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02472",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02473",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02474",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02475",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02476",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02477",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02478",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02479",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02480",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02482",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02483",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02484",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02485",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02486",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02487",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02488",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02489",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02490",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02491",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02492",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02493",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02494",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02495",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02496",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02497",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02498",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02499",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02500",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02501",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02502",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02503",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02504",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02505",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02506",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02507",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02509",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02510",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02515",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02516",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02517",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02518",3,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3
"PITG_02519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITG_02520",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02521",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02522",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02523",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02524",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02525",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02526",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02527",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02528",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02529",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02530",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02531",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02532",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02533",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02534",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02535",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02536",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02537",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02538",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02540",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02541",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02543",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02544",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02545",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02546",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02547",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02548",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02549",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02550",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02551",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02552",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02553",3,5,3,3,3,2,3,2,2,3,2,3,2,4,5,3
"PITG_02555",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02556",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02557",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02558",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02559",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02560",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02561",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02562",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02563",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02564",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02565",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02566",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02567",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02568",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02569",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02570",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02571",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02572",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02573",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02574",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02575",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02576",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02577",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02578",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02579",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02580",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02581",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02582",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02583",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02584",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02585",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02586",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02587",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02588",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02589",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02590",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02591",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02592",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02593",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02594",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02595",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02596",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02597",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02598",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02599",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02600",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02601",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02605",3,3,2,3,3,3,2,2,3,3,2,3,2,3,2,3
"PITG_02606",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02607",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02608",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02612",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02613",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02614",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02615",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02616",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02617",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02618",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02619",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02620",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02621",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02622",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02623",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02624",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02625",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02626",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02627",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02628",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02629",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02632",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02633",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02634",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02635",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02636",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02637",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02638",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02639",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02640",4,3,3,4,4,2,3,2,3,2,2,3,3,3,4,3
"PITG_02641",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02642",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02643",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02644",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02646",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02647",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02648",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02649",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02650",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02651",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02652",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02653",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02654",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02655",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02656",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02657",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02658",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02659",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02660",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02661",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02662",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02663",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02664",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02665",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02666",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02667",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02669",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02670",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02671",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02672",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02673",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02674",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02675",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02676",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02677",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02678",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02679",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02680",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02681",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02683",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02684",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02685",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02686",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02687",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02688",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02689",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02691",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02692",5,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2
"PITG_02693",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02694",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02695",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02696",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02697",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02698",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02700",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02702",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02704",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02706",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02707",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02708",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02710",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02711",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02712",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02713",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02714",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02715",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02716",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02717",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02718",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02719",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02720",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02721",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02722",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02723",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02724",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02725",2,4,3,5,3,2,3,2,2,3,2,2,2,3,4,2
"PITG_02728",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02729",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02730",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02731",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02732",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02733",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02734",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02735",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02736",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02737",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02738",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02739",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02740",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02741",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02744",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02745",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02748",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02749",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02750",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02751",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02752",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02753",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02754",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02755",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02756",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02757",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02758",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02759",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02760",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02761",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02762",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02763",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02764",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02765",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02766",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02767",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02768",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02769",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02770",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
"PITG_02771",3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2
